 * ******************************************************************
 * Copyright (C) 2023 - 
 *
 * It should not be reproduced in any medium or used in any way
 * without prior written consent of AUDMBA
 * ******************************************************************
 * This document repertory every information and error
 * Last update : 2023-11-24 19:37:49
 * *****************************************************************

[Info] :In main, Main isintialize
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, Attract mode
[Info] :We enter in s_FishMvmt_Attraction
 : 0.000000
 : 0.000000
 : 0.000000
 : 0.000000
[Error] : In s_FishMvmt_Attraction cannot find value different from 0
[Info] :In s_FishMvmt_MovingFishes, alone fish
[Info] :In s_FishMvmt_MovingFishes, alone fish
